id,host_id,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name,host_name,neighbourhood_group,neighbourhood,room_type
4605455,23575977,40.71205,-73.99463,120,5,0,,,1,0,Private Room & Bathroom in LES,Carly,Manhattan,Two Bridges,Private room
12869679,1233402,40.7125,-73.9529,180,3,3,2016-06-06,0.08,1,0,Loft Apartment in Williamsburg,Evan,Brooklyn,Williamsburg,Entire home/apt
31692860,169148493,40.77363,-73.91188000000001,90,4,0,,,1,0,2 bedroom apartment with a big outdoor terrace,Alan,Queens,Ditmars Steinway,Private room
31042197,231863607,40.807190000000006,-73.94088,250,2,10,2019-04-07,1.54,1,0,Sunny Boutique Condo on Picturesque Harlem Street,Jerry And Kate,Manhattan,East Harlem,Entire home/apt
25135772,189971299,40.8004,-73.96866999999999,225,3,23,2019-06-30,1.8,1,283,Comfy one bedroom with backyard,Karen,Manhattan,Upper West Side,Entire home/apt
12422277,43924728,40.68702,-73.97506,169,2,136,2019-06-16,3.46,1,251,Spacious Studio w/ Patio- Ft Greene,Shawn,Brooklyn,Fort Greene,Entire home/apt
7074961,37095710,40.68664,-73.95981,170,7,3,2016-09-09,0.08,1,0,"Spacious bright 2-bed duplex in Bed-Stuy, Brooklyn",Mary,Brooklyn,Clinton Hill,Entire home/apt
27215478,200380610,40.76701,-73.98174,225,30,0,,,65,249,LUXURY STUDIO ON WEST 56TH ST-POOL/GYM/CLUB HOUSE,Pranjal,Manhattan,Midtown,Entire home/apt
16497297,5379884,40.73792,-73.95541,60,7,5,2019-05-31,0.16,1,0,Glass factory loft,Jacob,Brooklyn,Greenpoint,Private room
13923165,69376422,40.84198,-73.93816,40,2,1,2016-07-26,0.03,1,0,Cozy Private Bedroom in Uptown Manhattan,Abbey,Manhattan,Washington Heights,Private room
19913783,31856573,40.81671,-73.94013000000001,80,6,0,,,1,364,Micheal's Apartment in Harlem,Micheal,Manhattan,Harlem,Private room
14089282,57517386,40.70365,-73.89572,100,1,0,,,1,0,"Comfy room in brownstone, Ridgewood",Ruthy,Queens,Ridgewood,Private room
20384987,19045109,40.76122,-73.98583,136,3,0,,,1,0,Cozy Apartment in Time Square with Amazing view,J,Manhattan,Theater District,Private room
16135399,105258361,40.79528,-73.97325,100,3,38,2019-04-03,1.21,1,14,Nice Room in the Upper West Side. Great Location.,Elena,Manhattan,Upper West Side,Private room
31430577,79520100,40.7868,-73.95228,50,2,29,2019-06-08,5.0,1,0,Upper East Side One Bedroom,Bee,Manhattan,East Harlem,Private room
30246807,227134858,40.66225,-73.94126,74,1,20,2019-06-23,2.83,5,125,Stay into heart of Brooklyn close  Prospect Park B,Hitalo,Brooklyn,Prospect-Lefferts Gardens,Private room
5418807,27614204,40.59968,-73.76451999999999,60,2,81,2019-06-16,1.6,1,312,Home away From Home in Queens!,Stella,Queens,Bayswater,Private room
19714056,3013202,40.69997,-73.91666,70,4,1,2017-08-21,0.04,1,55,"Bright, spacious bedroom in comfy Brooklyn home",Chelsea,Brooklyn,Bushwick,Private room
14349588,32207621,40.70267,-73.98828,125,12,24,2018-10-28,0.69,1,0,DUMBO Brooklyn Authentic Loft,Cynthia,Brooklyn,DUMBO,Private room
21472882,14278133,40.71766,-73.94937,60,2,7,2018-10-15,0.34,3,0,Cozy Room in the Heart of Williamsburg,Sharif,Brooklyn,Williamsburg,Private room
9973134,7614268,40.73299,-74.00444,139,7,0,,,1,0,Location Location!! 1 bed apt,Ronnie,Manhattan,West Village,Entire home/apt
29612355,6814283,40.70218,-73.93034,140,3,3,2019-04-28,0.48,1,0,Rare gem nestled in the heart of Bushwick,Marc,Brooklyn,Bushwick,Entire home/apt
193853,48599,40.74033,-74.00024,149,6,23,2018-05-21,0.27,2,0,Quiet Chelsea Studio w/Charm,Anastasia,Manhattan,Chelsea,Entire home/apt
25999678,7772526,40.68658,-73.91418,140,3,15,2019-06-12,2.76,2,240,Light & Airy home 1 minute to subway,Ting Yi,Brooklyn,Bushwick,Entire home/apt
30158174,4085985,40.71134,-73.96059,200,3,0,,,1,28,SWEET + SUNNY WILLIAMSBURG SANCTUARY,Kimberly,Brooklyn,Williamsburg,Entire home/apt
27752788,22072708,40.74264,-73.98361,199,3,14,2019-06-17,1.33,1,3,Bright and Spacious Apt in the Heart of Manhattan,Mk,Manhattan,Midtown,Entire home/apt
21751275,27551651,40.72591,-74.00395999999999,225,2,9,2019-04-30,0.49,1,6,Modern West Soho Apartment,Rachel,Manhattan,SoHo,Entire home/apt
17045488,23878336,40.87031,-73.89322,79,3,98,2019-06-24,3.45,10,68,Huge Room in Home with Backyard Near Metro,Armando,Bronx,Fordham,Private room
22953136,4383475,40.70593,-73.92818,125,3,0,,,1,0,Private Specious Sunny Brooklyn Loft,Keiichiro,Brooklyn,Williamsburg,Entire home/apt
9926520,432318,40.644,-73.98091,85,7,3,2019-01-02,0.14,1,0,BK/NYC Apt near Prospect Prk,Taylor,Brooklyn,Kensington,Entire home/apt
18716602,62734,40.67862,-73.9923,120,30,2,2018-11-01,0.19,2,342,Charming 2brs w/ private garden in Carroll Gardens,Kremer,Brooklyn,Gowanus,Entire home/apt
27783586,20448671,40.70755,-73.94377,65,2,22,2019-06-29,2.25,3,173,Williamsburg nest with private bathroom,Kandi,Brooklyn,Williamsburg,Private room
21982758,10763283,40.68165,-73.96006,110,3,15,2019-06-04,0.83,1,3,Cozy 1 Bedroom in the Heart of Clinton Hill,Heather,Brooklyn,Clinton Hill,Entire home/apt
15060262,34126778,40.6898,-73.93746,99,7,0,,,1,72,Amazing Brooklyn Townhouse Studio,Kwame,Brooklyn,Bedford-Stuyvesant,Private room
13554710,47050813,40.65034,-73.96342,62,1,167,2019-06-27,4.52,2,48,"Modern Oasis l -Prospect Park, Close to B/Q Subway",Jewel,Brooklyn,Flatbush,Private room
33156988,61256671,40.71989,-74.00668,290,2,4,2019-06-25,2.26,1,75,Beautiful Bright TriBeCa Loft - steps from Soho!,Jason,Manhattan,Tribeca,Entire home/apt
34416461,251311623,40.67853,-73.91261999999999,58,2,3,2019-07-08,1.48,5,167,Amazing room at Brooklyn close to subway station,Vitória,Brooklyn,Bedford-Stuyvesant,Private room
6262645,32304586,40.79115,-73.94663,90,3,95,2019-06-18,1.88,1,175,Queen-sized bed in sunny East Harlem private room,Amanda,Manhattan,East Harlem,Private room
21490894,56411266,40.68994,-73.95908,60,3,0,,,1,0,BRIGHT SUNNY LOFT,Colin,Brooklyn,Bedford-Stuyvesant,Private room
17249755,11638358,40.69,-73.93783,100,4,77,2019-06-16,2.66,2,100,Bedstuy/Bushwick - Fully Renovated One Bedroom,Jeremy,Brooklyn,Bedford-Stuyvesant,Entire home/apt
20573565,125692898,40.70463,-73.92428000000001,70,2,2,2017-09-04,0.09,1,0,Spacious room in central Brooklyn location,Andrea,Brooklyn,Bushwick,Private room
34999128,255222056,40.75869,-73.96725,195,5,12,2019-07-01,7.83,1,6,Nice and cozy ✌ holiday apartment✿,Alex,Manhattan,Midtown,Entire home/apt
9461660,11611066,40.8096,-73.94099,90,1,0,,,1,0,Room in a Historic Old Brownstone,Nazgol,Manhattan,Harlem,Private room
7840953,7579910,40.69588,-73.93944,105,30,5,2018-12-31,0.11,1,363,Large Lofted Brooklyn Studio,Christine,Brooklyn,Bedford-Stuyvesant,Entire home/apt
36200778,272127488,40.69048,-73.92258000000001,55,1,0,,,2,276,Cozy bedroom in BUSHWICK by GATES stop J Train!!!,Jim&Daniela,Brooklyn,Bushwick,Private room
29900395,213781715,40.73214,-73.95510999999999,119,1,0,,,33,365,Your Manhattan Home: 12 mins to NYC,Anting,Brooklyn,Greenpoint,Private room
28587071,215759678,40.71987,-73.79816,35,2,30,2019-07-03,3.35,1,233,Private Bedroom in Queens at St. John's University,Andrew,Queens,Jamaica Estates,Private room
17829241,74179880,40.6754,-73.88989000000001,75,3,71,2019-06-10,2.61,8,360,All in one place (A),Silvia,Brooklyn,East New York,Private room
36038003,4239407,40.71467,-73.98985,209,3,0,,,2,5,Modern & Hip Building-Lower East Side- Elevator!,Steve,Manhattan,Lower East Side,Entire home/apt
21730105,14294841,40.69399,-73.97153,75,2,0,,,1,0,Large & Private Bedroom in Fort Greene,Waahid,Brooklyn,Fort Greene,Private room
34109512,156853666,40.7689,-73.98993,225,3,8,2019-06-14,4.29,1,49,Beautiful Apartment in Luxury building,Helen!,Manhattan,Hell's Kitchen,Entire home/apt
27159664,53365451,40.6939,-73.93239,50,6,2,2019-01-01,0.18,1,0,Beautiful Sunny Private Bedroom in Brooklyn (JMZ),Brigid,Brooklyn,Bedford-Stuyvesant,Private room
29165306,219782181,40.715,-73.98595999999999,80,1,22,2019-06-17,2.54,3,123,15% Discount - Cozy Room in LES with Backyard,Vince,Manhattan,Lower East Side,Private room
212109,666271,40.73854,-74.00820999999999,80,90,9,2019-06-30,0.2,1,338,2-bedroom share in heart of Greenwich Village!,Susan,Manhattan,West Village,Private room
28489062,20104851,40.66595,-73.97973,195,4,22,2019-06-25,3.01,1,67,Cozy 2 Bedroom by the Park !,Scott,Brooklyn,South Slope,Entire home/apt
19431893,136230287,40.76523,-73.86966,40,1,16,2017-11-20,0.65,1,0,Nice small room NYC (5 min from LaGuardia Airport),Jhon,Queens,East Elmhurst,Private room
34253845,258243498,40.70992,-73.94698000000001,100,1,4,2019-06-02,2.03,3,365,Bedroom w full kitchen & living room - no stairs!,Ben,Brooklyn,Williamsburg,Private room
3979613,20625992,40.74892,-73.88883,200,2,0,,,1,364,ECO-CHIC PALLET DESIGN APARTMENT,Christian,Queens,Jackson Heights,Entire home/apt
23879304,179416315,40.85989,-73.91189,60,2,7,2019-01-01,0.46,2,156,Beautiful room,Elizabeth,Bronx,University Heights,Private room
29966943,225309985,40.8689,-73.88552,98,2,30,2019-05-24,4.46,1,327,Your Home Away From Home,Ashley,Bronx,Fordham,Entire home/apt
28151027,24614094,40.68804,-73.94591,40,1,16,2019-06-16,1.84,2,310,"Home sweet home
&(QTPOC artistic safe space)",Naomi,Brooklyn,Bedford-Stuyvesant,Private room
36265970,242573463,40.69549,-73.9416,77,2,0,,,7,150,Comfortable Brooklyn room close to Manhattan!,Filipe,Brooklyn,Bedford-Stuyvesant,Private room
18404432,104170260,40.76736,-73.91685,99,4,1,2017-07-09,0.04,1,0,2 bedroom apartment & private backyard,Lauren,Queens,Astoria,Entire home/apt
31502830,231295106,40.73667,-73.98592,199,3,20,2019-06-16,3.7,1,123,Flatiron Designer Loft! Private Elevator! 3BR/2BA,Sam,Manhattan,Gramercy,Entire home/apt
1240594,6762657,40.68287,-73.87295,42,3,28,2018-01-01,0.74,2,355,Private room 2nd Fl near C&A line and 15mins JFK,Yvette,Brooklyn,Cypress Hills,Private room
16339429,106977720,40.67711,-73.99691999999999,50,2,2,2017-03-02,0.07,1,0,Quiet Room in Unique Carroll Gardens,Kristan,Brooklyn,Carroll Gardens,Private room
35619415,267980502,40.78544,-73.97062,150,4,0,,,1,317,Gorgeous Central Park Sanctuary,Yinelda,Manhattan,Upper West Side,Entire home/apt
17606850,119669258,40.68932,-73.94098000000001,200,2,77,2019-06-24,2.97,1,88,Spacious 2 BR Bedford Stuyvesant Bklyn NY,Alvin,Brooklyn,Bedford-Stuyvesant,Entire home/apt
16081134,24630962,40.70627,-73.94946999999999,70,10,17,2018-03-13,0.61,1,0,Well connected private room,Ercio,Brooklyn,Williamsburg,Private room
148201,715807,40.72831,-74.00177,175,3,18,2013-05-31,0.19,1,0,NYC - Sunny Greenwich Village 1br,John,Manhattan,Greenwich Village,Entire home/apt
17407264,117699517,40.75602,-73.88110999999999,49,4,2,2018-12-13,0.09,1,355,"Small Basic Room in Great Area: Long Term, 2 beds!",Leo & Family,Queens,East Elmhurst,Private room
7311209,1641537,40.72503,-73.93909000000001,53,7,7,2016-03-09,0.15,2,0,SUPER HUGE ROOM IN GREENPOINT BK,Lauren,Brooklyn,Greenpoint,Private room
9804814,10487850,40.75287,-73.96708000000001,230,1,0,,,1,0,Cozy Midtown East apt,Nael,Manhattan,Midtown,Entire home/apt
35868596,35606248,40.70301,-73.92551999999999,63,2,0,,,5,358,LOFTED BED IN CONVERTED FACTORY LOFT NEAR 2 METROS,Blake And Madia,Brooklyn,Bushwick,Private room
31463824,21229164,40.70417,-74.01709,115,1,12,2019-06-30,2.02,1,0,"Studio at Battery Park, Downtown Manhattan",Alex,Manhattan,Battery Park City,Entire home/apt
14322182,15235299,40.73293,-73.95919,60,3,52,2019-05-05,1.49,2,0,Greenpoint amazing private room,Hai-Hsin,Brooklyn,Greenpoint,Private room
60794,293394,40.80021,-73.96070999999999,195,4,4,2017-08-25,0.04,1,0,"Bright and spacious, garden below!",Rachel,Manhattan,Upper West Side,Entire home/apt
21985066,52610301,40.67068,-73.95764,43,1,5,2018-01-01,0.26,1,0,Crown Heights Comfort: Cozy Room & Warm Livingroom,Jason,Brooklyn,Crown Heights,Private room
7492539,6004716,40.7573,-73.92773000000001,75,1,0,,,1,0,urban cottage,Rosalyn,Queens,Astoria,Private room
17431995,117932348,40.73521,-73.98147,155,20,25,2019-07-05,1.06,2,62,2 bedroom apt. in Manhattan-Gramercy apt building,Deborah,Manhattan,Gramercy,Entire home/apt
32595081,19807856,40.68575,-73.96311,200,2,6,2019-06-30,2.5,1,76,13ft Ceilings > Prime Historic Brownstone Brooklyn,Jack,Brooklyn,Clinton Hill,Entire home/apt
30848952,230646296,40.83311,-73.9116,34,2,2,2018-12-26,0.29,1,0,Cozy private room in the Upcoming Bronx,Cesar,Bronx,Concourse Village,Private room
19546150,137270801,40.67557,-73.85145,100,1,0,,,1,0,Studio Apartment.,Jose,Queens,Ozone Park,Private room
23940102,80262218,40.77172,-73.95427,125,30,5,2019-05-14,0.34,3,283,BRAND NEW PRIVATE STUDIO 5 BLOCKS TO CENTRAL PARK!,Laila,Manhattan,Upper East Side,Entire home/apt
1476238,7324189,40.76084,-73.96908,300,15,6,2018-11-07,0.58,2,98,Spacious Midtown 1BR Apt - 4.5 Stars/21 Reviews,Buke,Manhattan,Midtown,Entire home/apt
29516678,39174150,40.8252,-73.95189,100,1,13,2019-06-11,1.58,3,71,Harlem Heights Pearl Suite,Keanna,Manhattan,Harlem,Private room
31673405,121842697,40.67648,-73.93814,200,5,14,2019-06-22,3.59,1,96,Sunny 2 bedroom in Central Brooklyn!,Lo,Brooklyn,Crown Heights,Entire home/apt
1024113,2120889,40.71238,-73.9379,63,2,0,,,1,66,"Lovely room in East Williamsburg, NY",Megan,Brooklyn,Williamsburg,Private room
31467371,235734225,40.69812,-73.92134,130,2,6,2019-06-10,1.18,1,356,J-m-l train 20 mint to city 20 to jfk  clean 4/20,Khaled,Brooklyn,Bushwick,Private room
4645824,1660261,40.65859,-73.96195999999999,40,6,10,2019-04-15,0.21,1,0,"Room in front of Prospect Park, 1 block to subway",Andres Mekos,Brooklyn,Prospect-Lefferts Gardens,Private room
25355807,123506305,40.66601,-73.77638,92,1,0,,,3,180,Cozy bedroom approx 5 minutes from JFK.,Kisha,Queens,Springfield Gardens,Private room
22730298,131827796,40.66248,-73.95427,130,3,36,2019-06-25,2.23,1,132,Spacious King size Apartment near Prospect Park,Rose,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt
27936839,1472433,40.70698,-73.94295,110,1,3,2019-06-11,0.28,2,173,Big & Sunny room w/toilet in Williamsburg,Marcos,Brooklyn,Williamsburg,Private room
33853889,45776423,40.85719,-73.93048,35,3,3,2019-06-14,3.0,1,5,Private Spacious Bedroom in lush green Fort George,Aman,Manhattan,Washington Heights,Private room
34755841,262116941,40.7963,-73.93087,65,7,0,,,1,151,"Your own private, fully furnished large room.",Paul,Manhattan,East Harlem,Private room
30792215,192754619,40.75568,-73.99661,159,1,1,2018-12-30,0.16,1,189,Room steps from Times Square,Liza,Manhattan,Hell's Kitchen,Private room
29243359,220322871,40.77156,-73.95716,75,1,1,2018-10-22,0.12,1,365,Shared Apt living-room w/pull out click open couch,Elisa,Manhattan,Upper East Side,Shared room
17792856,73610315,40.76529,-73.92304,53,2,14,2018-05-17,0.55,1,0,Cute bedroom available near subway in Astoria!,Kerstin,Queens,Astoria,Private room
35711784,268352337,40.76494,-73.98874,250,1,0,,,2,360,Private 1BR Apt 3min from Times Square,Logan,Manhattan,Hell's Kitchen,Entire home/apt
34939305,126012313,40.72276,-73.98741,78,2,7,2019-07-06,5.38,1,1,Sunny East Village Room Across from the Subway,Madison,Manhattan,East Village,Private room
17512282,3191545,40.74526,-73.97679000000001,150,30,1,2017-05-26,0.04,23,365,Amazing Apartment | Skyline Views,Kyle,Manhattan,Murray Hill,Entire home/apt
19564437,6313371,40.689,-73.9613,90,3,0,,,1,0,Sunny BK Bedroom with Private Bathroom and Balcony,Ashley,Brooklyn,Clinton Hill,Private room
14534676,7156036,40.64528,-73.9612,95,6,2,2019-01-02,0.06,1,249,"Private room in SUNNY gorgeous apt in Brooklyn,NYC",Ahmed,Brooklyn,Flatbush,Private room
30377654,2011313,40.72471,-73.939,100,7,3,2019-06-10,0.78,1,6,Greenpoint Creative's Apartment,Ariana,Brooklyn,Greenpoint,Entire home/apt
9516142,42597922,40.71171,-73.95704,149,1,87,2019-06-16,1.99,1,151,In the Heart of Williamsburg,Al,Brooklyn,Williamsburg,Entire home/apt
1281023,6970732,40.78747,-73.95276,150,3,18,2019-05-04,0.25,1,0,Your private bedroom in the Upper East Side!,Sullivan,Manhattan,East Harlem,Private room
35065083,3398621,40.69664,-73.99467,140,2,1,2019-06-10,1.0,1,0,Best views in the city is here,Nikita,Brooklyn,Brooklyn Heights,Entire home/apt
15729325,101632253,40.78857,-73.94951999999999,100,3,20,2018-06-10,0.66,1,188,Cozy Bedroom in a great location.,Linnette,Manhattan,East Harlem,Private room
24245265,79913651,40.82268,-73.953,54,2,26,2019-05-03,1.73,4,157,Cozy Room For Two/ Steps to Train/Coffee included!,Darryl,Manhattan,Harlem,Private room
3594408,6150064,40.76972,-73.9206,85,2,2,2015-08-25,0.04,1,0,Bedr w Priv Bathr+Balc 15m frm city,Sonya,Queens,Astoria,Private room
4241028,22006854,40.6852,-73.7962,89,1,352,2019-06-16,6.1,1,359,Private Studio Apartment ,Kishorie,Queens,Jamaica,Entire home/apt
35855969,130617332,40.81226,-73.94349,80,3,0,,,3,187,Stunning bedroom!! Walking to Central Park!!!,Haley,Manhattan,Harlem,Private room
34653572,3042136,40.67634,-74.01009,99,2,1,2019-06-30,1.0,3,8,Bright room in newly renovated duplex apartment,Jenni,Brooklyn,Red Hook,Private room
8427772,21737404,40.8022,-73.95737,99,4,2,2015-10-26,0.04,1,0,The real deal 2 blox away from CP!,Miklos,Manhattan,Harlem,Private room
32466401,219517861,40.74915,-73.97556999999999,172,29,2,2019-05-30,0.75,327,338,Sonder | The Nash | Modern Studio + Rooftop,Sonder (NYC),Manhattan,Murray Hill,Entire home/apt
9832827,50638417,40.78442,-73.94722,110,5,70,2019-06-28,1.81,2,310,Full apartment,Nany,Manhattan,East Harlem,Entire home/apt
13920697,29513490,40.6837,-73.93325,125,2,4,2017-01-02,0.12,1,0,Brownstone apt in Bklyn w/ gorgeous natural light,Whitney,Brooklyn,Bedford-Stuyvesant,Entire home/apt
29727132,44358422,40.63919,-73.95219,38,1,2,2018-11-26,0.27,1,238,Amazing one bedroom for a getaway in Brooklyn,Akeema,Brooklyn,Flatbush,Private room
11697308,61391963,40.78002,-73.95284000000001,125,30,8,2019-05-31,0.23,91,343,Spacious 1 BR Upper East Side,Corporate Housing,Manhattan,Upper East Side,Entire home/apt
31731555,2278050,40.80272,-73.96916,80,5,3,2019-04-30,0.65,1,188,Spacious Bedroom with King Bed in Light-Filled Apt,Jill Laurie,Manhattan,Upper West Side,Private room
268481,1380703,40.71647,-73.93974,290,30,1,2013-09-24,0.01,1,0,Resort-like living in Williamsburg,Vishal,Brooklyn,Williamsburg,Entire home/apt
27540139,200380610,40.73485,-74.00313,188,30,0,,,65,326,STUDIO IN VILLAGE CHARM~PERRY STREET!,Pranjal,Manhattan,West Village,Entire home/apt
27670819,112545065,40.69898,-73.92266,50,7,1,2019-05-24,0.65,2,55,"Large BR in beautiful 2BR artist loft, best of NYC",Diana,Brooklyn,Bushwick,Private room
26126570,673215,40.82299,-73.95461,200,5,0,,,2,39,Two bedroom apartment with all amenities,Jessica Rose,Manhattan,Harlem,Entire home/apt
1691188,8934751,40.72509,-73.89686999999999,200,4,24,2019-06-01,0.38,2,157,4 bedroom 2Bath apt Maspeth Queens,Mike,Queens,Maspeth,Entire home/apt
18347330,36678842,40.66939,-73.95832,150,3,2,2018-01-02,0.08,1,0,Sunny One-Bedroom Apartment in Brooklyn,Danny,Brooklyn,Crown Heights,Entire home/apt
12901480,70674019,40.69968,-73.92645,179,7,117,2019-06-26,3.04,2,137,Artistic pad in East Williamsburg!,Jack,Brooklyn,Bushwick,Entire home/apt
12086351,4462547,40.678340000000006,-73.96685,37,180,0,,,1,0,Peaceful Private Room In Warm Brooklyn Apt,Ryan,Brooklyn,Prospect Heights,Private room
16603823,109551284,40.80288,-73.96396,120,5,11,2019-05-23,0.76,2,134,"Luxury bedroom in a Cozy, Relaxed NYC Atmosphere!",Saphira,Manhattan,Upper West Side,Private room
19942242,141322867,40.62468,-73.94532,46,2,4,2017-08-12,0.17,1,4,Home away from home.,Peggy,Brooklyn,Flatlands,Private room
19979903,135845936,40.77233,-73.911,75,3,2,2017-12-04,0.09,1,0,Jolly Bedroom! 3 minute walk to Astoria Ditmars!,Claire,Queens,Ditmars Steinway,Private room
7193201,33739627,40.72896,-73.9843,99,1,4,2015-10-24,0.08,1,0,Private RM in Heart of East Village,Natasha,Manhattan,East Village,Private room
27125757,8052047,40.65421,-73.96155,47,2,10,2018-11-04,0.93,1,0,Artsy Brooklyn Gem-1 min to subway & Prospect Park,Kristiina,Brooklyn,Prospect-Lefferts Gardens,Shared room
5192219,26856159,40.82153,-73.94651,58,1,194,2019-06-22,3.81,3,307,Metro Retreat  - - Harlem,Glenda,Manhattan,Harlem,Private room
21308528,51547093,40.72026,-73.98468000000001,68,1,5,2018-03-09,0.24,2,0,East Village/Lower East Side Artsy Flat,Kai Chieh,Manhattan,Lower East Side,Shared room
33042347,16637631,40.70984,-73.96366,260,1,24,2019-07-05,6.43,1,45,★★ Spacious Single House | Close to Everything! ★★,J.C & Johanna,Brooklyn,Williamsburg,Entire home/apt
11782120,40219037,40.764520000000005,-73.99439,200,4,107,2019-06-26,2.73,1,203,Times Square Two Bedroom,Ziv,Manhattan,Hell's Kitchen,Entire home/apt
